# Epilepsy and NDD gene list, written by gene_spine.epilepsy_list after the spine
# build. Union of three branches:
#   epilepsy / both : on Genes4Epilepsy ('both' also on an NDD source)
#   ndd_only        : on an NDD or ID source, not on Genes4Epilepsy
#   epilepsy_other  : on an epilepsy panel, or ClinGen or Orphadata naming epilepsy,
#                     seizures or encephalopathy, and in neither branch above
# tier and domain are the spine's own values, carried as description, not selection.
# NDD/ID sources: panelapp_au_id, panelapp_ge_id, sysndd, g2p_dd, sfari.
# Declared but absent: none.
# SFARI: 2026-07-12 release, exported 2026-09-16. Its unscored rows count as presence and lift no tier.
# genes4epilepsy_phenotype is blank for genes that are not on Genes4Epilepsy.
# mondo_ids from sources/mondo/mondo.obo sha256 50c8367f9bd99783, 10,491 ORPHA and 10,176 OMIM xrefs.
# org_count and org_names come from epilepsy_orgs.csv, blank where there is no match.
hgnc_id,symbol,gene_name,list_membership,genes4epilepsy_phenotype,tier,domain,n_sources,sources,orphacodes,omim_id,mondo_ids,org_count,org_names
HGNC:15853,ARFGEF2,ARF guanine nucleotide exchange factor 2,both,MCD,T1,ndd_with_epilepsy,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,98892,605371,MONDO:0020341,0,
HGNC:663,ARG1,arginase 1,both,DEE,T1,ndd_with_epilepsy,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,90,608313,MONDO:0008814,2,National Urea Cycle Disorders Foundation (NUCDF); Support ARG1-D
HGNC:14561,ARHGEF9,Cdc42 guanine nucleotide exchange factor 9,both,"Focal, DEE",T1,ndd_with_epilepsy,10,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd,163985,300429,MONDO:0010375,1,Simons Searchlight
HGNC:11110,ARID1A,AT-rich interaction domain 1A,both,DEE,T1,ndd_with_epilepsy,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sfari;sysndd,1465,603024,MONDO:0015452,0,
HGNC:18040,ARID1B,AT-rich interaction domain 1B,both,"DEE, MCD",T1,ndd_with_epilepsy,10,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd,1465;251056,614556,MONDO:0013025;MONDO:0015452,3,CSS Network; Coffin-Siris Syndrome Foundation; Foundation for ARID1B Research
HGNC:713,ARSA,arylsulfatase A,both,DEE,T1,ndd_with_epilepsy,8,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sysndd,309256;309263;309271,607574,MONDO:0009591;MONDO:0017729;MONDO:0017730,0,
HGNC:29561,ARV1,ARV1 fatty acid homeostasis modulator,both,DEE,T1,ndd_with_epilepsy,6,genes4epilepsy;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,,611647,,0,
HGNC:18060,ARX,aristaless related homeobox,both,"DEE, MCD",T1,ndd_with_epilepsy,10,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd,1934;2508;3175;364063;452;697160;777;94083,300382,MONDO:0010224;MONDO:0010268;MONDO:0010654;MONDO:0017856;MONDO:0018097;MONDO:0018226;MONDO:0019181;MONDO:0800491,1,Simons Searchlight ARX Facebook community
HGNC:735,ASAH1,N-acylsphingosine amidohydrolase 1,both,PME,T1,ndd_with_epilepsy,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,2590;333,613468,MONDO:0008045;MONDO:0009218,0,
HGNC:19088,ASH1L,ASH1 like histone lysine methyltransferase,both,DEE,T1,ndd_with_epilepsy,10,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd,178469,607999,MONDO:0015802,2,Care4ASH1L; Simons Searchlight Community
HGNC:753,ASNS,asparagine synthetase (glutamine-hydrolyzing),both,"DEE, MCD",T1,ndd_with_epilepsy,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,391376,108370,MONDO:0014258,0,
HGNC:756,ASPA,aspartoacylase,both,DEE,T1,ndd_with_epilepsy,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,314911;314918,608034,MONDO:0017830;MONDO:0017831,0,
HGNC:19048,ASPM,assembly factor for spindle microtubules,both,MCD,T1,ndd_with_epilepsy,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sfari;sysndd,2512,605481,MONDO:0016660,0,
HGNC:773,ASTN1,astrotactin 1,both,"DEE, MCD",T1,ndd_with_epilepsy,7,genes4epilepsy;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd,,600904,,0,
HGNC:23805,ASXL2,ASXL transcriptional regulator 2,both,DEE,T1,ndd_with_epilepsy,7,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,689408,612991,MONDO:0014963,3,"ARRE Foundation; ASXL Rare Research Endowment Foundation; ASXL Rare Research Endowment Foundation (Bohring-Opitz Syndrome, Shashi-Pena Syndrome, Bainbridge-Ropers Syndrome)"
HGNC:29357,ASXL3,ASXL transcriptional regulator 3,both,DEE,T1,ndd_with_epilepsy,10,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd,352577,615115,MONDO:0014205,4,"ARRE Foundation; ASXL Rare Research Endowment Foundation; ASXL Rare Research Endowment Foundation (Bohring-Opitz Syndrome, Shashi-Pena Syndrome, Bainbridge-Ropers Syndrome); Bainbridge-Ropers Syndrome and ASXL3 Families"
HGNC:25903,ATAD1,ATPase family AAA domain containing 1,both,DEE,T1,ndd_with_epilepsy,6,genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sysndd,3197,614452,MONDO:0021022,0,
HGNC:3033,ATN1,atrophin 1,both,"DEE, PME",T1,ndd_with_epilepsy,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,101,607462,MONDO:0007435,1,CureDRPLA
HGNC:30213,ATP13A2,ATPase cation transporting 13A2,both,PME,T1,ndd_with_epilepsy,7,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id,300605;306674;314632;513436,610513,MONDO:0011706;MONDO:0014975;MONDO:0017593;MONDO:0017809,0,
HGNC:799,ATP1A1,ATPase Na+/K+ transporting subunit alpha 1,both,DEE,T1,ndd_with_epilepsy,10,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd,521414;564178,182310,MONDO:0054833,0,
HGNC:800,ATP1A2,ATPase Na+/K+ transporting subunit alpha 2,both,"DEE, MCD",T1,ndd_with_epilepsy,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,2131;442835;569,182340,MONDO:0016241;MONDO:0018614;MONDO:0018925,2,Migraine Research Foundation overlap; Some shared infrastructure with ATP1A3 communities
HGNC:801,ATP1A3,ATPase Na+/K+ transporting subunit alpha 3,both,"DEE, MCD",T1,ndd_with_epilepsy,10,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd,1171;2131;442835;71517,182350,MONDO:0007496;MONDO:0011038;MONDO:0016241;MONDO:0018614,10,AFSHA; AFSHA (FR); AHC Australia; AHC Federation of Europe; AHC Foundation; AHC Foundation (US); AHCUK; Alternating Hemiplegia of Childhood Foundation; Cure AHC; Cure AHC (US)
HGNC:814,ATP2B1,ATPase plasma membrane Ca2+ transporting 1,both,DEE,T1,ndd_with_epilepsy,9,g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd,528084,108731,MONDO:0100038,0,
HGNC:815,ATP2B2,ATPase plasma membrane Ca2+ transporting 2,both,DEE,T1,ndd_with_epilepsy,9,clingen;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd,90636,108733,MONDO:0019588,0,
HGNC:823,ATP5F1A,ATP synthase F1 subunit alpha,both,DEE,T1,ndd_with_epilepsy,7,g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;sysndd,254913,164360,MONDO:0014471,0,
HGNC:838,ATP5F1E,ATP synthase F1 subunit epsilon,both,DEE,T1,ndd_with_epilepsy,6,clingen;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;sysndd,254913,606153,MONDO:0014471,0,
HGNC:843,ATP5MC3,ATP synthase membrane subunit c locus 3,both,DEE,T2,ndd_with_epilepsy,4,clingen;genes4epilepsy;panelapp_au_epilepsy;sysndd,,602736,,0,
HGNC:850,ATP5PO,ATP synthase peripheral stalk subunit OSCP,both,DEE,T1,ndd_with_epilepsy,7,clingen;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;sysndd,254913,600828,MONDO:0014471,0,
HGNC:18305,ATP6AP2,ATPase H+ transporting accessory protein 2,both,DEE,T1,ndd_with_epilepsy,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,363654;93952,300556,MONDO:0010319;MONDO:0010482,1,V-ATPase Alliance
HGNC:865,ATP6V0A1,ATPase H+ transporting V0 subunit a1,both,"DEE, PME",T1,ndd_with_epilepsy,8,g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,528084,192130,MONDO:0100038,1,V-ATPase Alliance
HGNC:18481,ATP6V0A2,ATPase H+ transporting V0 subunit a2,both,DEE,T1,ndd_with_epilepsy,9,clingen;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd,2834;357074,611716,MONDO:0009054;MONDO:0010208,0,
HGNC:855,ATP6V0C,ATPase H+ transporting V0 subunit c,both,"GGE, DEE",T1,ndd_with_epilepsy,7,g2p_dd;genes4epilepsy;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,,108745,,1,V-ATPase Alliance
HGNC:851,ATP6V1A,ATPase H+ transporting V1 subunit A,both,DEE,T1,ndd_with_epilepsy,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,357074;442835,607027,MONDO:0009054;MONDO:0018614,2,V-ATPase Alliance; emerging community
HGNC:854,ATP6V1B2,ATPase H+ transporting V1 subunit B2,both,DEE,T1,ndd_with_epilepsy,7,g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sysndd,3473;79499;79500,606939,MONDO:0000200;MONDO:0007420;MONDO:0009079,1,V-ATPase Alliance
HGNC:869,ATP7A,ATPase copper transporting alpha,both,DEE,T1,ndd_with_epilepsy,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,139557;198;388;565,300011,MONDO:0010338;MONDO:0010572;MONDO:0010651;MONDO:0018309,0,
HGNC:886,ATRX,ATRX chromatin remodeler,both,DEE,T1,ndd_with_epilepsy,10,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd,100075;231401;715721;726004;847;96253,300032,MONDO:0003111;MONDO:0009050;MONDO:0010328;MONDO:0010519,0,
HGNC:14262,AUTS2,activator of transcription and developmental regulator AUTS2,both,DEE,T1,ndd_with_epilepsy,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sfari;sysndd,352490;641372,607270,MONDO:0014361;MONDO:0957427,2,AUTS2 Research Foundation; AUTS2 Syndrome- Promoting Research Facebook Group
HGNC:28596,B3GALNT2,"beta-1,3-N-acetylgalactosaminyltransferase 2",both,DEE,T1,ndd_with_epilepsy,8,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sysndd,588;88616;899,610194,MONDO:0000171;MONDO:0018939;MONDO:0019502,0,
HGNC:15685,B4GAT1,"beta-1,4-glucuronyltransferase 1",both,MCD,T2,ndd_with_epilepsy,5,clingen;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;sysndd,899,605517,MONDO:0000171,0,
HGNC:947,BAIAP2,BAR/IMD domain containing adaptor protein 2,both,"Focal, DEE, MCD",T1,ndd_with_epilepsy,6,genes4epilepsy;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,,605475,,0,
HGNC:950,BAP1,BRCA1 associated deubiquitinase 1,both,DEE,T1,ndd_with_epilepsy,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,2495;289539;50251;528084;618;723195;723203,603089,MONDO:0006292;MONDO:0013692;MONDO:0016642;MONDO:0018961;MONDO:0100038,0,
HGNC:963,BAZ2B,bromodomain adjacent to zinc finger domain 2B,both,DEE,T1,ndd_with_epilepsy,7,clingen;g2p_dd;genes4epilepsy;panelapp_au_id;panelapp_ge_id;sfari;sysndd,,605683,,0,
HGNC:14347,BCAS3,BCAS3 microtubule associated cell migration factor,both,DEE,T1,ndd_with_epilepsy,7,g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sysndd,697067,607470,MONDO:0859208,0,
HGNC:986,BCKDHA,branched chain keto acid dehydrogenase E1 subunit alpha,both,DEE,T1,ndd_with_epilepsy,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,268145;268162;268173,608348,MONDO:0017051;MONDO:0017052;MONDO:0017053,0,
HGNC:987,BCKDHB,branched chain keto acid dehydrogenase E1 subunit beta,both,DEE,T1,ndd_with_epilepsy,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,268145;268162;268173,248611,MONDO:0017051;MONDO:0017052;MONDO:0017053,0,
HGNC:16902,BCKDK,branched chain keto acid dehydrogenase kinase,both,DEE,T1,ndd_with_epilepsy,8,clingen;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sfari;sysndd,308410,614901,MONDO:0013970,0,
HGNC:13221,BCL11A,BCL11 transcription factor A,both,DEE,T1,ndd_with_epilepsy,10,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd,251380;261349;619233,606557,MONDO:0012916;MONDO:0016672;MONDO:0850059,0,
HGNC:1020,BCS1L,BCS1 ubiquinol-cytochrome c reductase complex chaperone,both,DEE,T1,ndd_with_epilepsy,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,123;1460;254902;53693,603647,MONDO:0009872;MONDO:0011308;MONDO:0015448;MONDO:0016811,0,
HGNC:17208,BICD2,BICD cargo adaptor 2,both,"DEE, MCD",T1,ndd_with_epilepsy,7,g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sysndd,363454,609797,MONDO:0014121,0,
HGNC:26953,BLTP1,bridge-like lipid transfer protein family member 1,both,MCD,T1,ndd_with_epilepsy,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,610569,611565,MONDO:0060631,0,
HGNC:701,BMAL1,basic helix-loop-helix ARNT like 1,both,DEE,T2,ndd_with_epilepsy,2,genes4epilepsy;panelapp_au_id,,602550,,0,
HGNC:24415,BOLA3,bolA family member 3,both,DEE,T1,ndd_with_epilepsy,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,401874,613183,MONDO:0013675,0,
HGNC:17950,BORCS5,BLOC-1 related complex subunit 5,both,DEE,T1,ndd_with_epilepsy,7,genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,85179,616598,MONDO:0010866,0,
HGNC:3581,BPTF,bromodomain PHD finger transcription factor,both,DEE,T1,ndd_with_epilepsy,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sfari;sysndd,529962;686482,601819,MONDO:0035151;MONDO:0060596,0,
HGNC:1097,BRAF,"B-Raf proto-oncogene, serine/threonine kinase",both,"DEE, MCD",T1,ndd_with_epilepsy,10,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd,1340;146;251615;500;54595;58017;626;648;687730;687733;687738;687741;840;96253,164757,MONDO:0007893;MONDO:0009050;MONDO:0015280;MONDO:0015447;MONDO:0016692;MONDO:0018907;MONDO:0018935;MONDO:0018997;MONDO:0019392;MONDO:0044792;MONDO:0975906;MONDO:0975907;MONDO:0975908;MONDO:0975909,3,CFC International; CFC International Cardio-Facio-Cutaneous Syndrome; RASopathies Network
HGNC:21701,BRAT1,BRCA1 associated ATM activator 1,both,DEE,T1,ndd_with_epilepsy,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,435845,614506,MONDO:0013784,2,RMFSL Family Network; growing community
HGNC:15832,BSCL2,"BSCL2 lipid droplet biogenesis associated, seipin",both,DEE,T1,ndd_with_epilepsy,8,clingen;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,100998;139536;363400;696289,606158,MONDO:0010020;MONDO:0010043;MONDO:0014402;MONDO:0100350,0,
HGNC:1117,BSN,bassoon presynaptic cytomatrix protein,both,"GGE, Focal, DEE",T1,ndd_with_epilepsy,8,g2p_dd;genes4epilepsy;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd,,604020,,0,
HGNC:1122,BTD,biotinidase,both,DEE,T1,ndd_with_epilepsy,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,79241,609019,MONDO:0009665,0,
HGNC:29521,C12orf57,chromosome 12 open reading frame 57,both,"DEE, MCD",T1,ndd_with_epilepsy,9,g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd,1777,615140,MONDO:0009033,0,
HGNC:25443,C19orf12,chromosome 19 open reading frame 12,both,DEE,T1,ndd_with_epilepsy,6,clingen;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id,289560;320370,614297,MONDO:0013674;MONDO:0014024,0,
HGNC:26799,C2orf69,chromosome 2 open reading frame 69,both,DEE,T1,ndd_with_epilepsy,6,genes4epilepsy;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,,619219,,0,
HGNC:1388,CACNA1A,calcium voltage-gated channel subunit alpha1 A,both,"GGE, DEE, PME",T1,ndd_with_epilepsy,9,g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd,2131;2382;442835;569;71518;97;98758,601011,MONDO:0007163;MONDO:0008457;MONDO:0016241;MONDO:0016532;MONDO:0018614;MONDO:0018925;MONDO:0019113,3,CACNA1A Foundation; CACNA1A registry (Citizen Health); COMBINEDBrain
HGNC:1389,CACNA1B,calcium voltage-gated channel subunit alpha1 B,both,"DEE, PME",T1,ndd_with_epilepsy,10,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd,442835,601012,MONDO:0018614,0,
HGNC:1390,CACNA1C,calcium voltage-gated channel subunit alpha1 C,both,DEE,T1,ndd_with_epilepsy,10,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd,130;528084;595098;595105;595109;727156,114205,MONDO:0015263;MONDO:0021172;MONDO:0035678;MONDO:0035679;MONDO:0100038,1,Timothy Syndrome Alliance
HGNC:1391,CACNA1D,calcium voltage-gated channel subunit alpha1 D,both,DEE,T1,ndd_with_epilepsy,10,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd,324321;369929,114206,MONDO:0013960;MONDO:0014200,0,
HGNC:1392,CACNA1E,calcium voltage-gated channel subunit alpha1 E,both,DEE,T1,ndd_with_epilepsy,10,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd,1934,601013,MONDO:0800491,1,family network through CACNA1A Foundation
HGNC:1394,CACNA1G,calcium voltage-gated channel subunit alpha1 G,both,DEE,T1,ndd_with_epilepsy,10,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd,458803,604065,MONDO:0014776,0,
HGNC:1396,CACNA1I,calcium voltage-gated channel subunit alpha1 I,both,DEE,T1,ndd_with_epilepsy,8,genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd,178469,608230,MONDO:0015802,0,
HGNC:1399,CACNA2D1,calcium voltage-gated channel auxiliary subunit alpha2delta 1,both,DEE,T1,ndd_with_epilepsy,10,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd,130;442835;51083,114204,MONDO:0000453;MONDO:0015263;MONDO:0018614,0,
HGNC:1400,CACNA2D2,calcium voltage-gated channel auxiliary subunit alpha2delta 2,both,"DEE, PME",T1,ndd_with_epilepsy,7,clingen;genes4epilepsy;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,,607082,,0,
HGNC:1424,CAD,"carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase",both,DEE,T1,ndd_with_epilepsy,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,448010,114010,MONDO:0014647,0,
HGNC:1460,CAMK2A,calcium/calmodulin dependent protein kinase II alpha,both,DEE,T1,ndd_with_epilepsy,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sfari;sysndd,178469,114078,MONDO:0015802,0,
HGNC:1461,CAMK2B,calcium/calmodulin dependent protein kinase II beta,both,DEE,T1,ndd_with_epilepsy,8,g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sfari;sysndd,178469,607707,MONDO:0015802,0,
HGNC:19946,CAMSAP1,calmodulin regulated spectrin associated protein 1,both,"DEE, MCD",T1,ndd_with_epilepsy,7,g2p_dd;genes4epilepsy;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,,613774,,0,
HGNC:18806,CAMTA1,calmodulin binding transcription activator 1,both,PME,T1,ndd_with_epilepsy,8,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sysndd,157791;314647,611501,MONDO:0013886;MONDO:0015523,0,
HGNC:6743,CAPRIN1,cell cycle associated protein 1,both,DEE,T1,ndd_with_epilepsy,10,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd,528084,601178,MONDO:0100038,1,CAPRIN1 Foundation
HGNC:1490,CAPZA2,capping actin protein of muscle Z-line subunit alpha 2,both,DEE,T2,ndd_with_epilepsy,5,genes4epilepsy;panelapp_au_id;panelapp_ge_id;sfari;sysndd,,601571,,0,
HGNC:25695,CARS2,"cysteinyl-tRNA synthetase 2, mitochondrial",both,"DEE, PME",T1,ndd_with_epilepsy,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,477774,612800,MONDO:0014728,0,
HGNC:1497,CASK,calcium/calmodulin dependent serine protein kinase,both,DEE,T1,ndd_with_epilepsy,10,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd,163937;1934;777,300172,MONDO:0010417;MONDO:0019181;MONDO:0800491,6,CASK Foundation; CASK Gene Foundation; CASK Warriors Foundation Inc; CASK registry (Citizen Health); Project CASK; The Brave Foundation
HGNC:1503,CASP2,caspase 2,both,"DEE, MCD",T1,ndd_with_epilepsy,5,g2p_dd;genes4epilepsy;panelapp_au_id;panelapp_ge_id;sysndd,,600639,,0,
