source_id,symbol_in_source,hgnc_id_in_source,evidence,phenotype,extra,hgnc_id,resolved_by
genes4epilepsy,CRNKL1,HGNC:15762,,,"{""inheritance"": ""AD"", ""omim"": ""610952""}",HGNC:15762,id
genes4epilepsy,CRPPA,HGNC:37276,,,"{""inheritance"": ""AR"", ""omim"": ""614631""}",HGNC:37276,id
genes4epilepsy,CSF1R,HGNC:2433,,,"{""inheritance"": ""AR"", ""omim"": ""164770""}",HGNC:2433,id
genes4epilepsy,CSNK1E,HGNC:2453,,,"{""inheritance"": ""AD"", ""omim"": ""600863""}",HGNC:2453,id
genes4epilepsy,CSNK2A1,HGNC:2457,,,"{""inheritance"": ""AD"", ""omim"": ""115440""}",HGNC:2457,id
genes4epilepsy,CSNK2B,HGNC:2460,,,"{""inheritance"": ""AD"", ""omim"": ""115441""}",HGNC:2460,id
genes4epilepsy,CSTA,HGNC:2481,,,"{""inheritance"": ""AR"", ""omim"": ""184600""}",HGNC:2481,id
genes4epilepsy,CSTB,HGNC:2482,,,"{""inheritance"": ""AR"", ""omim"": ""601145""}",HGNC:2482,id
genes4epilepsy,CTNNA2,HGNC:2510,,,"{""inheritance"": ""AR"", ""omim"": ""114025""}",HGNC:2510,id
genes4epilepsy,CTSD,HGNC:2529,,,"{""inheritance"": ""AR"", ""omim"": ""116840""}",HGNC:2529,id
genes4epilepsy,CTSF,HGNC:2531,,,"{""inheritance"": ""AR"", ""omim"": ""603539""}",HGNC:2531,id
genes4epilepsy,CTU2,HGNC:28005,,,"{""inheritance"": ""AR"", ""omim"": ""617057""}",HGNC:28005,id
genes4epilepsy,CUL3,HGNC:2553,,,"{""inheritance"": ""AD"", ""omim"": ""603136""}",HGNC:2553,id
genes4epilepsy,CUL4B,HGNC:2555,,,"{""inheritance"": ""XL"", ""omim"": ""300304""}",HGNC:2555,id
genes4epilepsy,CUX2,HGNC:19347,,,"{""inheritance"": ""AD"", ""omim"": ""610648""}",HGNC:19347,id
genes4epilepsy,CWF19L1,HGNC:25613,,,"{""inheritance"": ""AR"", ""omim"": ""616120""}",HGNC:25613,id
genes4epilepsy,CYFIP2,HGNC:13760,,,"{""inheritance"": ""AD"", ""omim"": ""606323""}",HGNC:13760,id
genes4epilepsy,CYP27A1,HGNC:2605,,,"{""inheritance"": ""AR"", ""omim"": ""606530""}",HGNC:2605,id
genes4epilepsy,D2HGDH,HGNC:28358,,,"{""inheritance"": ""AR"", ""omim"": ""609186""}",HGNC:28358,id
genes4epilepsy,DAG1,HGNC:2666,,,"{""inheritance"": ""AR"", ""omim"": ""128239""}",HGNC:2666,id
genes4epilepsy,DBT,HGNC:2698,,,"{""inheritance"": ""AR"", ""omim"": ""248610""}",HGNC:2698,id
genes4epilepsy,DCHS1,HGNC:13681,,,"{""inheritance"": ""AR"", ""omim"": ""603057""}",HGNC:13681,id
genes4epilepsy,DCX,HGNC:2714,,,"{""inheritance"": ""XL"", ""omim"": ""300121""}",HGNC:2714,id
genes4epilepsy,DDC,HGNC:2719,,,"{""inheritance"": ""AR"", ""omim"": ""107930""}",HGNC:2719,id
genes4epilepsy,DDX39B,HGNC:13917,,,"{""inheritance"": ""AD"", ""omim"": ""142560""}",HGNC:13917,id
genes4epilepsy,DDX3X,HGNC:2745,,,"{""inheritance"": ""XL"", ""omim"": ""300160""}",HGNC:2745,id
genes4epilepsy,DDX53,HGNC:20083,,,"{""inheritance"": ""XL"", ""omim"": ""301079""}",HGNC:20083,id
genes4epilepsy,DEAF1,HGNC:14677,,,"{""inheritance"": ""AR"", ""omim"": ""602635""}",HGNC:14677,id
genes4epilepsy,DEGS1,HGNC:13709,,,"{""inheritance"": ""AR"", ""omim"": ""615843""}",HGNC:13709,id
genes4epilepsy,DENND2B,HGNC:11350,,,"{""inheritance"": ""AD"", ""omim"": ""140750""}",HGNC:11350,id
genes4epilepsy,DENND5A,HGNC:19344,,,"{""inheritance"": ""AR"", ""omim"": ""617278""}",HGNC:19344,id
genes4epilepsy,DENND5B,HGNC:28338,,,"{""inheritance"": ""AD"", ""omim"": ""617279""}",HGNC:28338,id
genes4epilepsy,DEPDC5,HGNC:18423,,,"{""inheritance"": ""AD/AR"", ""omim"": ""614191""}",HGNC:18423,id
genes4epilepsy,DHCR24,HGNC:2859,,,"{""inheritance"": ""AR"", ""omim"": ""606418""}",HGNC:2859,id
genes4epilepsy,DHDDS,HGNC:20603,,,"{""inheritance"": ""AD"", ""omim"": ""608172""}",HGNC:20603,id
genes4epilepsy,DHFR,HGNC:2861,,,"{""inheritance"": ""AR"", ""omim"": ""126060""}",HGNC:2861,id
genes4epilepsy,DHPS,HGNC:2869,,,"{""inheritance"": ""AR"", ""omim"": ""600944""}",HGNC:2869,id
genes4epilepsy,DHX16,HGNC:2739,,,"{""inheritance"": ""AD"", ""omim"": ""603405""}",HGNC:2739,id
genes4epilepsy,DHX30,HGNC:16716,,,"{""inheritance"": ""AD"", ""omim"": ""616423""}",HGNC:16716,id
genes4epilepsy,DHX9,HGNC:2750,,,"{""inheritance"": ""AD"", ""omim"": ""603115""}",HGNC:2750,id
genes4epilepsy,DIAPH1,HGNC:2876,,,"{""inheritance"": ""AR"", ""omim"": ""602121""}",HGNC:2876,id
genes4epilepsy,DIP2C,HGNC:29150,,,"{""inheritance"": ""AD"", ""omim"": ""611380""}",HGNC:29150,id
genes4epilepsy,DLG4,HGNC:2903,,,"{""inheritance"": ""AD"", ""omim"": ""602887""}",HGNC:2903,id
genes4epilepsy,DLL1,HGNC:2908,,,"{""inheritance"": ""AD"", ""omim"": ""606582""}",HGNC:2908,id
genes4epilepsy,DMRTA2,HGNC:13908,,,"{""inheritance"": ""AR"", ""omim"": ""614804""}",HGNC:13908,id
genes4epilepsy,DMXL2,HGNC:2938,,,"{""inheritance"": ""AR"", ""omim"": ""612186""}",HGNC:2938,id
genes4epilepsy,DNAH14,HGNC:2945,,,"{""inheritance"": ""AR"", ""omim"": ""603341""}",HGNC:2945,id
genes4epilepsy,DNAJC5,HGNC:16235,,,"{""inheritance"": ""AD"", ""omim"": ""611203""}",HGNC:16235,id
genes4epilepsy,DNAJC6,HGNC:15469,,,"{""inheritance"": ""AR"", ""omim"": ""608375""}",HGNC:15469,id
genes4epilepsy,DNM1,HGNC:2972,,,"{""inheritance"": ""AD/AR"", ""omim"": ""602377""}",HGNC:2972,id
genes4epilepsy,DNM1L,HGNC:2973,,,"{""inheritance"": ""AD"", ""omim"": ""603850""}",HGNC:2973,id
genes4epilepsy,DNMT3A,HGNC:2978,,,"{""inheritance"": ""AD"", ""omim"": ""602769""}",HGNC:2978,id
genes4epilepsy,DOCK7,HGNC:19190,,,"{""inheritance"": ""AR"", ""omim"": ""615730""}",HGNC:19190,id
genes4epilepsy,DOHH,HGNC:28662,,,"{""inheritance"": ""AR"", ""omim"": ""611262""}",HGNC:28662,id
genes4epilepsy,DOLK,HGNC:23406,,,"{""inheritance"": ""AR"", ""omim"": ""610746""}",HGNC:23406,id
genes4epilepsy,DPAGT1,HGNC:2995,,,"{""inheritance"": ""AR"", ""omim"": ""191350""}",HGNC:2995,id
genes4epilepsy,DPM1,HGNC:3005,,,"{""inheritance"": ""AR"", ""omim"": ""603503""}",HGNC:3005,id
genes4epilepsy,DPM2,HGNC:3006,,,"{""inheritance"": ""AR"", ""omim"": ""603564""}",HGNC:3006,id
genes4epilepsy,DPM3,HGNC:3007,,,"{""inheritance"": ""AR"", ""omim"": ""605951""}",HGNC:3007,id
genes4epilepsy,DPYD,HGNC:3012,,,"{""inheritance"": ""AR"", ""omim"": ""612779""}",HGNC:3012,id
genes4epilepsy,DROSHA,HGNC:17904,,,"{""inheritance"": ""AD"", ""omim"": ""608828""}",HGNC:17904,id
genes4epilepsy,DYNC1H1,HGNC:2961,,,"{""inheritance"": ""AD"", ""omim"": ""600112""}",HGNC:2961,id
genes4epilepsy,DYNC2H1,HGNC:2962,,,"{""inheritance"": ""AD"", ""omim"": ""603297""}",HGNC:2962,id
genes4epilepsy,DYRK1A,HGNC:3091,,,"{""inheritance"": ""AD"", ""omim"": ""600855""}",HGNC:3091,id
genes4epilepsy,EARS2,HGNC:29419,,,"{""inheritance"": ""AR"", ""omim"": ""612799""}",HGNC:29419,id
genes4epilepsy,ECHS1,HGNC:3151,,,"{""inheritance"": ""AR"", ""omim"": ""602292""}",HGNC:3151,id
genes4epilepsy,ECM1,HGNC:3153,,,"{""inheritance"": ""AR"", ""omim"": ""602201""}",HGNC:3153,id
genes4epilepsy,EED,HGNC:3188,,,"{""inheritance"": ""AD"", ""omim"": ""605984""}",HGNC:3188,id
genes4epilepsy,EEF1A2,HGNC:3192,,,"{""inheritance"": ""AD"", ""omim"": ""602959""}",HGNC:3192,id
genes4epilepsy,EEF1B2,HGNC:3208,,,"{""inheritance"": ""AR"", ""omim"": ""600655""}",HGNC:3208,id
genes4epilepsy,EFTUD2,HGNC:30858,,,"{""inheritance"": ""AD"", ""omim"": ""603892""}",HGNC:30858,id
genes4epilepsy,EHMT1,HGNC:24650,,,"{""inheritance"": ""AD"", ""omim"": ""607001""}",HGNC:24650,id
genes4epilepsy,EIF2AK2,HGNC:9437,,,"{""inheritance"": ""AD"", ""omim"": ""176871""}",HGNC:9437,id
genes4epilepsy,EIF2B1,HGNC:3257,,,"{""inheritance"": ""AR"", ""omim"": ""606686""}",HGNC:3257,id
genes4epilepsy,EIF2B2,HGNC:3258,,,"{""inheritance"": ""AR"", ""omim"": ""606454""}",HGNC:3258,id
genes4epilepsy,EIF2B3,HGNC:3259,,,"{""inheritance"": ""AR"", ""omim"": ""606273""}",HGNC:3259,id
genes4epilepsy,EIF2B4,HGNC:3260,,,"{""inheritance"": ""AR"", ""omim"": ""606687""}",HGNC:3260,id
genes4epilepsy,EIF2B5,HGNC:3261,,,"{""inheritance"": ""AR"", ""omim"": ""603945""}",HGNC:3261,id
genes4epilepsy,EIF2S3,HGNC:3267,,,"{""inheritance"": ""XL"", ""omim"": ""300161""}",HGNC:3267,id
genes4epilepsy,EIF3F,HGNC:3275,,,"{""inheritance"": ""AR"", ""omim"": ""603914""}",HGNC:3275,id
genes4epilepsy,EIF4A2,HGNC:3284,,,"{""inheritance"": ""AD/AR"", ""omim"": ""601102""}",HGNC:3284,id
genes4epilepsy,ELOVL4,HGNC:14415,,,"{""inheritance"": ""AR"", ""omim"": ""605512""}",HGNC:14415,id
genes4epilepsy,EMC1,HGNC:28957,,,"{""inheritance"": ""AR"", ""omim"": ""616846""}",HGNC:28957,id
genes4epilepsy,EMC10,HGNC:27609,,,"{""inheritance"": ""AR"", ""omim"": ""614545""}",HGNC:27609,id
genes4epilepsy,EML1,HGNC:3330,,,"{""inheritance"": ""AR"", ""omim"": ""602033""}",HGNC:3330,id
genes4epilepsy,EOMES,HGNC:3372,,,"{""inheritance"": ""AR"", ""omim"": ""604615""}",HGNC:3372,id
genes4epilepsy,EP400,HGNC:11958,,,"{""inheritance"": ""AD/AR"", ""omim"": ""606265""}",HGNC:11958,id
genes4epilepsy,EPB41L3,HGNC:3380,,,"{""inheritance"": ""AR"", ""omim"": ""605331""}",HGNC:3380,id
genes4epilepsy,EPG5,HGNC:29331,,,"{""inheritance"": ""AR"", ""omim"": ""615068""}",HGNC:29331,id
genes4epilepsy,EPM2A,HGNC:3413,,,"{""inheritance"": ""AR"", ""omim"": ""607566""}",HGNC:3413,id
genes4epilepsy,ERMARD,HGNC:21056,,,"{""inheritance"": ""AD"", ""omim"": ""615532""}",HGNC:21056,id
genes4epilepsy,ESAM,HGNC:17474,,,"{""inheritance"": ""AR"", ""omim"": ""614281""}",HGNC:17474,id
genes4epilepsy,ETHE1,HGNC:23287,,,"{""inheritance"": ""AR"", ""omim"": ""608451""}",HGNC:23287,id
genes4epilepsy,EXOC7,HGNC:23214,,,"{""inheritance"": ""AR"", ""omim"": ""608163""}",HGNC:23214,id
genes4epilepsy,EXOSC3,HGNC:17944,,,"{""inheritance"": ""AR"", ""omim"": ""606489""}",HGNC:17944,id
genes4epilepsy,EXT2,HGNC:3513,,,"{""inheritance"": ""AR"", ""omim"": ""608210""}",HGNC:3513,id
genes4epilepsy,FA2H,HGNC:21197,,,"{""inheritance"": ""AR"", ""omim"": ""611026""}",HGNC:21197,id
genes4epilepsy,FAM177A1,HGNC:19829,,,"{""inheritance"": ""AR"", ""omim"": ""619181""}",HGNC:19829,id
genes4epilepsy,FAR1,HGNC:26222,,,"{""inheritance"": ""AR"", ""omim"": ""616107""}",HGNC:26222,id
genes4epilepsy,FARS2,HGNC:21062,,,"{""inheritance"": ""AR"", ""omim"": ""611592""}",HGNC:21062,id
genes4epilepsy,FASTKD2,HGNC:29160,,,"{""inheritance"": ""AR"", ""omim"": ""612322""}",HGNC:29160,id
genes4epilepsy,FBXL4,HGNC:13601,,,"{""inheritance"": ""AR"", ""omim"": ""605654""}",HGNC:13601,id
genes4epilepsy,FBXO11,HGNC:13590,,,"{""inheritance"": ""AD"", ""omim"": ""607871""}",HGNC:13590,id
genes4epilepsy,FBXO28,HGNC:29046,,,"{""inheritance"": ""AD"", ""omim"": ""609100""}",HGNC:29046,id
genes4epilepsy,FBXW7,HGNC:16712,,,"{""inheritance"": ""AD"", ""omim"": ""606278""}",HGNC:16712,id
genes4epilepsy,FCSK,HGNC:29500,,,"{""inheritance"": ""AR"", ""omim"": ""608675""}",HGNC:29500,id
genes4epilepsy,FDFT1,HGNC:3629,,,"{""inheritance"": ""AR"", ""omim"": ""184420""}",HGNC:3629,id
genes4epilepsy,FGF12,HGNC:3668,,,"{""inheritance"": ""AD"", ""omim"": ""601513""}",HGNC:3668,id
genes4epilepsy,FGF13,HGNC:3670,,,"{""inheritance"": ""XL"", ""omim"": ""300070""}",HGNC:3670,id
genes4epilepsy,FGFR3,HGNC:3690,,,"{""inheritance"": ""AD/AR"", ""omim"": ""134934""}",HGNC:3690,id
genes4epilepsy,FH,HGNC:3700,,,"{""inheritance"": ""AR"", ""omim"": ""136850""}",HGNC:3700,id
genes4epilepsy,FIG4,HGNC:16873,,,"{""inheritance"": ""AR"", ""omim"": ""609390""}",HGNC:16873,id
genes4epilepsy,FKRP,HGNC:17997,,,"{""inheritance"": ""AR"", ""omim"": ""606596""}",HGNC:17997,id
genes4epilepsy,FKTN,HGNC:3622,,,"{""inheritance"": ""AR"", ""omim"": ""607440""}",HGNC:3622,id
genes4epilepsy,FLNA,HGNC:3754,,,"{""inheritance"": ""XL"", ""omim"": ""300017""}",HGNC:3754,id
genes4epilepsy,FLVCR1,HGNC:24682,,,"{""inheritance"": ""AR"", ""omim"": ""609144""}",HGNC:24682,id
genes4epilepsy,FOLR1,HGNC:3791,,,"{""inheritance"": ""AR"", ""omim"": ""136430""}",HGNC:3791,id
genes4epilepsy,FOXG1,HGNC:3811,,,"{""inheritance"": ""AD"", ""omim"": ""164874""}",HGNC:3811,id
genes4epilepsy,FOXP1,HGNC:3823,,,"{""inheritance"": ""AD"", ""omim"": ""605515""}",HGNC:3823,id
genes4epilepsy,FOXRED1,HGNC:26927,,,"{""inheritance"": ""AR"", ""omim"": ""613622""}",HGNC:26927,id
genes4epilepsy,FRA10AC1,HGNC:1162,,,"{""inheritance"": ""AR"", ""omim"": ""608866""}",HGNC:1162,id
genes4epilepsy,FRMD5,HGNC:28214,,,"{""inheritance"": ""AD"", ""omim"": ""616309""}",HGNC:28214,id
genes4epilepsy,FRRS1L,HGNC:1362,,,"{""inheritance"": ""AR"", ""omim"": ""604574""}",HGNC:1362,id
genes4epilepsy,FRYL,HGNC:29127,,,"{""inheritance"": ""AD"", ""omim"": ""620798""}",HGNC:29127,id
genes4epilepsy,FSD1L,HGNC:13753,,,"{""inheritance"": ""AR"", ""omim"": ""609829""}",HGNC:13753,id
genes4epilepsy,FUCA1,HGNC:4006,,,"{""inheritance"": ""AR"", ""omim"": ""612280""}",HGNC:4006,id
genes4epilepsy,FUT8,HGNC:4019,,,"{""inheritance"": ""AR"", ""omim"": ""602589""}",HGNC:4019,id
genes4epilepsy,FZR1,HGNC:24824,,,"{""inheritance"": ""AD"", ""omim"": ""603619""}",HGNC:24824,id
genes4epilepsy,GABBR2,HGNC:4507,,,"{""inheritance"": ""AD"", ""omim"": ""607340""}",HGNC:4507,id
genes4epilepsy,GABRA1,HGNC:4075,,,"{""inheritance"": ""AD"", ""omim"": ""137160""}",HGNC:4075,id
genes4epilepsy,GABRA2,HGNC:4076,,,"{""inheritance"": ""AD"", ""omim"": ""137140""}",HGNC:4076,id
genes4epilepsy,GABRA3,HGNC:4077,,,"{""inheritance"": ""XL"", ""omim"": ""305660""}",HGNC:4077,id
genes4epilepsy,GABRA4,HGNC:4078,,,"{""inheritance"": ""AD"", ""omim"": ""137141""}",HGNC:4078,id
genes4epilepsy,GABRA5,HGNC:4079,,,"{""inheritance"": ""AD"", ""omim"": ""137142""}",HGNC:4079,id
genes4epilepsy,GABRB1,HGNC:4081,,,"{""inheritance"": ""AD"", ""omim"": ""137190""}",HGNC:4081,id
genes4epilepsy,GABRB2,HGNC:4082,,,"{""inheritance"": ""AD"", ""omim"": ""600232""}",HGNC:4082,id
genes4epilepsy,GABRB3,HGNC:4083,,,"{""inheritance"": ""AD"", ""omim"": ""137192""}",HGNC:4083,id
genes4epilepsy,GABRD,HGNC:4084,,,"{""inheritance"": ""AD"", ""omim"": ""137163""}",HGNC:4084,id
genes4epilepsy,GABRG2,HGNC:4087,,,"{""inheritance"": ""AD"", ""omim"": ""137164""}",HGNC:4087,id
genes4epilepsy,GAD1,HGNC:4092,,,"{""inheritance"": ""AR"", ""omim"": ""605363""}",HGNC:4092,id
genes4epilepsy,GALC,HGNC:4115,,,"{""inheritance"": ""AR"", ""omim"": ""606890""}",HGNC:4115,id
genes4epilepsy,GALNT2,HGNC:4124,,,"{""inheritance"": ""AR"", ""omim"": ""602274""}",HGNC:4124,id
genes4epilepsy,GAMT,HGNC:4136,,,"{""inheritance"": ""AR"", ""omim"": ""601240""}",HGNC:4136,id
genes4epilepsy,GATAD2B,HGNC:30778,,,"{""inheritance"": ""AD"", ""omim"": ""614998""}",HGNC:30778,id
genes4epilepsy,GATM,HGNC:4175,,,"{""inheritance"": ""AR"", ""omim"": ""602360""}",HGNC:4175,id
genes4epilepsy,GBA1,HGNC:4177,,,"{""inheritance"": ""AR"", ""omim"": ""606463""}",HGNC:4177,id
genes4epilepsy,GCDH,HGNC:4189,,,"{""inheritance"": ""AR"", ""omim"": ""608801""}",HGNC:4189,id
genes4epilepsy,GCH1,HGNC:4193,,,"{""inheritance"": ""AD/AR"", ""omim"": ""600225""}",HGNC:4193,id
genes4epilepsy,GCSH,HGNC:4208,,,"{""inheritance"": ""AR"", ""omim"": ""238330""}",HGNC:4208,id
genes4epilepsy,GFAP,HGNC:4235,,,"{""inheritance"": ""AD"", ""omim"": ""137780""}",HGNC:4235,id
genes4epilepsy,GFM1,HGNC:13780,,,"{""inheritance"": ""AR"", ""omim"": ""606639""}",HGNC:13780,id
genes4epilepsy,GLB1,HGNC:4298,,,"{""inheritance"": ""AR"", ""omim"": ""611458""}",HGNC:4298,id
genes4epilepsy,GLDC,HGNC:4313,,,"{""inheritance"": ""AR"", ""omim"": ""238300""}",HGNC:4313,id
genes4epilepsy,GLI3,HGNC:4319,,,"{""inheritance"": ""AD"", ""omim"": ""165240""}",HGNC:4319,id
genes4epilepsy,GLS,HGNC:4331,,,"{""inheritance"": ""AR"", ""omim"": ""138280""}",HGNC:4331,id
genes4epilepsy,GLUD1,HGNC:4335,,,"{""inheritance"": ""AD"", ""omim"": ""138130""}",HGNC:4335,id
genes4epilepsy,GLUL,HGNC:4341,,,"{""inheritance"": ""AR"", ""omim"": ""138290""}",HGNC:4341,id
genes4epilepsy,GLYCTK,HGNC:24247,,,"{""inheritance"": ""AR"", ""omim"": ""610516""}",HGNC:24247,id
genes4epilepsy,GM2A,HGNC:4367,,,"{""inheritance"": ""AR"", ""omim"": ""613109""}",HGNC:4367,id
genes4epilepsy,GMPPA,HGNC:22923,,,"{""inheritance"": ""AR"", ""omim"": ""615495""}",HGNC:22923,id
genes4epilepsy,GMPPB,HGNC:22932,,,"{""inheritance"": ""AR"", ""omim"": ""615320""}",HGNC:22932,id
genes4epilepsy,GNAI1,HGNC:4384,,,"{""inheritance"": ""AD"", ""omim"": ""139310""}",HGNC:4384,id
genes4epilepsy,GNAO1,HGNC:4389,,,"{""inheritance"": ""AD"", ""omim"": ""139311""}",HGNC:4389,id
genes4epilepsy,GNB1,HGNC:4396,,,"{""inheritance"": ""AD"", ""omim"": ""139380""}",HGNC:4396,id
genes4epilepsy,GNB5,HGNC:4401,,,"{""inheritance"": ""AR"", ""omim"": ""604447""}",HGNC:4401,id
genes4epilepsy,GOSR2,HGNC:4431,,,"{""inheritance"": ""AR"", ""omim"": ""604027""}",HGNC:4431,id
genes4epilepsy,GOT2,HGNC:4433,,,"{""inheritance"": ""AR"", ""omim"": ""138150""}",HGNC:4433,id
genes4epilepsy,GPAA1,HGNC:4446,,,"{""inheritance"": ""AR"", ""omim"": ""603048""}",HGNC:4446,id
genes4epilepsy,GPHN,HGNC:15465,,,"{""inheritance"": ""AR"", ""omim"": ""603930""}",HGNC:15465,id
genes4epilepsy,GPSM2,HGNC:29501,,,"{""inheritance"": ""AR"", ""omim"": ""609245""}",HGNC:29501,id
genes4epilepsy,GPT2,HGNC:18062,,,"{""inheritance"": ""AR"", ""omim"": ""138210""}",HGNC:18062,id
genes4epilepsy,GRIA1,HGNC:4571,,,"{""inheritance"": ""AD/AR"", ""omim"": ""138248""}",HGNC:4571,id
genes4epilepsy,GRIA2,HGNC:4572,,,"{""inheritance"": ""AD"", ""omim"": ""138247""}",HGNC:4572,id
genes4epilepsy,GRIA3,HGNC:4573,,,"{""inheritance"": ""XL"", ""omim"": ""305915""}",HGNC:4573,id
genes4epilepsy,GRIA4,HGNC:4574,,,"{""inheritance"": ""AD"", ""omim"": ""138246""}",HGNC:4574,id
genes4epilepsy,GRIK2,HGNC:4580,,,"{""inheritance"": ""AD/AR"", ""omim"": ""138244""}",HGNC:4580,id
genes4epilepsy,GRIN1,HGNC:4584,,,"{""inheritance"": ""AD"", ""omim"": ""138249""}",HGNC:4584,id
genes4epilepsy,GRIN2A,HGNC:4585,,,"{""inheritance"": ""AD/AR"", ""omim"": ""138253""}",HGNC:4585,id
genes4epilepsy,GRIN2B,HGNC:4586,,,"{""inheritance"": ""AD"", ""omim"": ""138252""}",HGNC:4586,id
genes4epilepsy,GRIN2D,HGNC:4588,,,"{""inheritance"": ""AD"", ""omim"": ""602717""}",HGNC:4588,id
genes4epilepsy,GRM7,HGNC:4599,,,"{""inheritance"": ""AR"", ""omim"": ""604101""}",HGNC:4599,id
genes4epilepsy,GRN,HGNC:4601,,,"{""inheritance"": ""AR"", ""omim"": ""138945""}",HGNC:4601,id
genes4epilepsy,GSPT2,HGNC:4622,,,"{""inheritance"": ""XL"", ""omim"": ""300418""}",HGNC:4622,id
genes4epilepsy,GSS,HGNC:4624,,,"{""inheritance"": ""AR"", ""omim"": ""601002""}",HGNC:4624,id
genes4epilepsy,GTF3C3,HGNC:4666,,,"{""inheritance"": ""AR"", ""omim"": ""604888""}",HGNC:4666,id
genes4epilepsy,GTPBP2,HGNC:4670,,,"{""inheritance"": ""AR"", ""omim"": ""607434""}",HGNC:4670,id
genes4epilepsy,GTPBP3,HGNC:14880,,,"{""inheritance"": ""AR"", ""omim"": ""608536""}",HGNC:14880,id
genes4epilepsy,H3-3A,HGNC:4764,,,"{""inheritance"": ""AD"", ""omim"": ""601128""}",HGNC:4764,id
genes4epilepsy,H3-3B,HGNC:4765,,,"{""inheritance"": ""AD"", ""omim"": ""601058""}",HGNC:4765,id
genes4epilepsy,HACE1,HGNC:21033,,,"{""inheritance"": ""AR"", ""omim"": ""610876""}",HGNC:21033,id
genes4epilepsy,HAX1,HGNC:16915,,,"{""inheritance"": ""AR"", ""omim"": ""605998""}",HGNC:16915,id
genes4epilepsy,HCCS,HGNC:4837,,,"{""inheritance"": ""XL"", ""omim"": ""300056""}",HGNC:4837,id
genes4epilepsy,HCFC1,HGNC:4839,,,"{""inheritance"": ""XL"", ""omim"": ""300019""}",HGNC:4839,id
genes4epilepsy,HCN1,HGNC:4845,,,"{""inheritance"": ""AD"", ""omim"": ""602780""}",HGNC:4845,id
genes4epilepsy,HCN2,HGNC:4846,,,"{""inheritance"": ""AD/AR"", ""omim"": ""602781""}",HGNC:4846,id
genes4epilepsy,HDAC3,HGNC:4854,,,"{""inheritance"": ""AD"", ""omim"": ""605166""}",HGNC:4854,id
genes4epilepsy,HDAC8,HGNC:13315,,,"{""inheritance"": ""XL"", ""omim"": ""300269""}",HGNC:13315,id
genes4epilepsy,HECTD1,HGNC:20157,,,"{""inheritance"": ""AD"", ""omim"": ""618649""}",HGNC:20157,id
genes4epilepsy,HECW2,HGNC:29853,,,"{""inheritance"": ""AD"", ""omim"": ""617245""}",HGNC:29853,id
genes4epilepsy,HEPACAM,HGNC:26361,,,"{""inheritance"": ""AR"", ""omim"": ""611642""}",HGNC:26361,id
genes4epilepsy,HERC2,HGNC:4868,,,"{""inheritance"": ""AR"", ""omim"": ""605837""}",HGNC:4868,id
genes4epilepsy,HEXA,HGNC:4878,,,"{""inheritance"": ""AR"", ""omim"": ""606869""}",HGNC:4878,id
genes4epilepsy,HEXB,HGNC:4879,,,"{""inheritance"": ""AR"", ""omim"": ""606873""}",HGNC:4879,id
genes4epilepsy,HID1,HGNC:15736,,,"{""inheritance"": ""AR"", ""omim"": ""605752""}",HGNC:15736,id
genes4epilepsy,HIVEP2,HGNC:4921,,,"{""inheritance"": ""AD"", ""omim"": ""143054""}",HGNC:4921,id
genes4epilepsy,HK1,HGNC:4922,,,"{""inheritance"": ""AD"", ""omim"": ""142600""}",HGNC:4922,id
genes4epilepsy,HLCS,HGNC:4976,,,"{""inheritance"": ""AR"", ""omim"": ""609018""}",HGNC:4976,id
genes4epilepsy,HMGCL,HGNC:5005,,,"{""inheritance"": ""AR"", ""omim"": ""613898""}",HGNC:5005,id
genes4epilepsy,HNRNPH1,HGNC:5041,,,"{""inheritance"": ""AD"", ""omim"": ""601035""}",HGNC:5041,id
genes4epilepsy,HNRNPH2,HGNC:5042,,,"{""inheritance"": ""XL"", ""omim"": ""300610""}",HGNC:5042,id
genes4epilepsy,HNRNPK,HGNC:5044,,,"{""inheritance"": ""AD"", ""omim"": ""600712""}",HGNC:5044,id
genes4epilepsy,HNRNPR,HGNC:5047,,,"{""inheritance"": ""AD"", ""omim"": ""607201""}",HGNC:5047,id
genes4epilepsy,HNRNPU,HGNC:5048,,,"{""inheritance"": ""AD"", ""omim"": ""602869""}",HGNC:5048,id
genes4epilepsy,HOXA1,HGNC:5099,,,"{""inheritance"": ""AR"", ""omim"": ""142955""}",HGNC:5099,id
genes4epilepsy,HPDL,HGNC:28242,,,"{""inheritance"": ""AR"", ""omim"": ""618994""}",HGNC:28242,id
genes4epilepsy,HPRT1,HGNC:5157,,,"{""inheritance"": ""XL"", ""omim"": ""308000""}",HGNC:5157,id
genes4epilepsy,HRAS,HGNC:5173,,,"{""inheritance"": ""AD"", ""omim"": ""190020""}",HGNC:5173,id
genes4epilepsy,HSD17B4,HGNC:5213,,,"{""inheritance"": ""AR"", ""omim"": ""601860""}",HGNC:5213,id
genes4epilepsy,HSPD1,HGNC:5261,,,"{""inheritance"": ""AD/AR"", ""omim"": ""118190""}",HGNC:5261,id
genes4epilepsy,HTRA2,HGNC:14348,,,"{""inheritance"": ""AR"", ""omim"": ""606441""}",HGNC:14348,id
genes4epilepsy,HTT,HGNC:4851,,,"{""inheritance"": ""AD"", ""omim"": ""613004""}",HGNC:4851,id
