hgnc_id,orphacodes
HGNC:10907,586;645814
HGNC:10912,358
HGNC:10922,165991;171690;438075
HGNC:23094,247794
HGNC:16192,79152
HGNC:10936,716893;994
HGNC:10937,661412
HGNC:10938,49827
HGNC:17989,94088
HGNC:10969,158
HGNC:10978,100032;100033
HGNC:20611,370097
HGNC:10981,29072
HGNC:14409,217396;99742
HGNC:29683,394532
HGNC:3018,53689
HGNC:9359,90636
HGNC:14468,276234
HGNC:14469,586
HGNC:11007,399
HGNC:13446,94088
HGNC:25355,309854
HGNC:11019,157215;244305;300547;3337
HGNC:11020,60025
HGNC:20305,157215
HGNC:18762,42062
HGNC:4061,79259
HGNC:20502,98619
HGNC:13941,90635
HGNC:16472,79435
HGNC:16628,422526
HGNC:11036,35710
HGNC:11037,69076
HGNC:10964,99757
HGNC:11044,435638
HGNC:11047,586
HGNC:26441,42062
HGNC:11048,443236
HGNC:30927,42062
HGNC:29326,791
HGNC:54925,99852
HGNC:11073,103908;586
HGNC:10959,3111
HGNC:10961,3111
HGNC:10955,2796;468641
HGNC:16643,130
HGNC:18746,87503
HGNC:23845,84
HGNC:6770,1333;2588;329971;774;91387
HGNC:18398,1658;289465;384
HGNC:11117,83330;83418;83419;83420
HGNC:11118,83330;83418;83419;83420
HGNC:20323,314721
HGNC:11094,2884;895
HGNC:11161,55654
HGNC:29256,562559
HGNC:27845,399805
HGNC:11185,1020
HGNC:11187,2024;648
HGNC:13771,1513;3152;3416
HGNC:11194,69735
HGNC:14530,100031
HGNC:17321,1513;216820
HGNC:26620,276234;399805
HGNC:11219,216820
HGNC:11220,101068
HGNC:29935,171709
HGNC:20373,101001
HGNC:11237,35689;99013
HGNC:11242,186
HGNC:28971,243
HGNC:11244,103918;700124
HGNC:11245,399805
HGNC:11247,563708
HGNC:11255,536;93552
HGNC:25356,435953
HGNC:15533,363494;432;478
HGNC:11272,288;822
HGNC:11274,288;822
HGNC:11285,753
HGNC:11289,388
HGNC:11300,486
HGNC:11303,314399
HGNC:30668,163721;1945;98889
HGNC:10783,98823;98849;98850
HGNC:11311,1772;2138;242;251510;393
HGNC:11340,3273
HGNC:24809,99789
HGNC:11335,276234;3273
HGNC:11336,3273
HGNC:11344,91132
HGNC:11356,399805
HGNC:11359,325524;325529;361
HGNC:11363,431166;714429
HGNC:11365,117;536;85408;85410;93552
HGNC:24592,300298
HGNC:27962,425120;481662
HGNC:23508,275555
HGNC:11425,281090;461
HGNC:30611,370924
HGNC:11427,412057;631103
HGNC:11431,94089
HGNC:11438,2290
HGNC:11446,714423
HGNC:11459,313;79394
HGNC:12502,99798
HGNC:16252,529970
HGNC:18130,399805
HGNC:11491,695807
HGNC:17084,98853
HGNC:23143,284271
HGNC:11521,432
HGNC:11522,251576;251579
HGNC:11524,251576;251579
HGNC:11528,432;478
HGNC:11530,98957
HGNC:11544,199302
HGNC:11547,209916;803
HGNC:11532,154
HGNC:11538,399805
HGNC:11556,99861
HGNC:11559,101028
HGNC:26887,457378
HGNC:30684,293910
HGNC:18502,718255
HGNC:11586,904
HGNC:11588,98759
HGNC:11594,93333
HGNC:11605,1797;2311
HGNC:11515,178;397927
HGNC:11610,154;34514
HGNC:11648,99861
HGNC:11652,2967
HGNC:11708,2224
HGNC:20122,399805
HGNC:11714,86813
HGNC:4551,88616
HGNC:14293,276234
HGNC:8117,88620
HGNC:18345,216812
HGNC:26675,399805
HGNC:28520,399805
HGNC:19246,618
HGNC:11733,399805
HGNC:11737,399805
HGNC:11738,399805
HGNC:11742,1297
HGNC:17037,90641
HGNC:11753,319308
HGNC:11764,95716
HGNC:11765,99798
HGNC:11769,293888;293899;293910;60030;91387
HGNC:11771,98956;98960;98961;98962;98963;98964
HGNC:11774,231160
HGNC:11777,100976;281122;281127;313;79394
HGNC:11779,1410
HGNC:11781,263534
HGNC:16255,276193;319465
HGNC:20856,98806
HGNC:11784,436169;544472
HGNC:17754,231160;363999
HGNC:25835,91387
HGNC:11802,603
HGNC:18348,1930
HGNC:11828,238475;480483;90635
HGNC:25295,1872
HGNC:30788,488191
HGNC:11843,99103;99106
HGNC:11849,1930
HGNC:11850,117
HGNC:15632,675628
HGNC:5056,99861
HGNC:13532,99861
HGNC:18021,302
HGNC:20474,302
HGNC:28128,564
HGNC:26991,90636
HGNC:17125,100974
HGNC:20185,689822
HGNC:23018,904
HGNC:25535,216820
HGNC:26186,728902
HGNC:25913,684742
HGNC:24529,35612
HGNC:11875,154
HGNC:9490,168601
HGNC:11878,363969
HGNC:25904,90636
HGNC:5318,90635
HGNC:11896,536;674762
HGNC:11905,494547;494550;500464;500478;502363;502366
HGNC:11908,1782;178389;2801;85195
HGNC:11909,1416;2801
HGNC:17755,696925
HGNC:11917,2584;3162
HGNC:11918,431149
HGNC:11927,696931
HGNC:11931,186
HGNC:11934,2073;536
HGNC:16903,536
HGNC:19297,391316
HGNC:11946,1146;1147
HGNC:11950,1146;1147
HGNC:11976,230839;289365
HGNC:18001,1020
HGNC:7801,93357
HGNC:11992,254886;508512
HGNC:26197,254688
HGNC:16197,2065
HGNC:12009,868
HGNC:12015,95716
HGNC:12017,146;88616
HGNC:24259,2065
HGNC:12027,99861
HGNC:1343,1334
HGNC:12036,1810
HGNC:29011,33543
HGNC:25604,2512
HGNC:23068,93284
HGNC:12155,99861
HGNC:12252,99861
HGNC:12266,103909
HGNC:12298,238670
HGNC:12299,99832
HGNC:15974,397968
HGNC:16379,597201
HGNC:11812,146
HGNC:9975,146
HGNC:16384,654
HGNC:16290,146;2412
HGNC:19016,250923
HGNC:12310,486811;486815
HGNC:25748,300605
HGNC:497,391389;581271
HGNC:12335,458798
HGNC:12338,656
HGNC:17993,130;316;871
HGNC:12340,502;77258
HGNC:18084,448264;659
HGNC:14006,417;676
HGNC:12373,424;90673;95713;95720;99819
HGNC:10669,141074
HGNC:1268,685067
HGNC:12381,1646
HGNC:25455,124
HGNC:19141,98767
HGNC:30761,276234
HGNC:29936,276234
HGNC:12403,140922;154;169186;178464;289377;293888;293899;293910;324604;334;466921;609;707983
HGNC:12404,96
HGNC:12406,791
HGNC:12410,140957;250972
HGNC:20773,488191
HGNC:17772,478029
HGNC:18155,154;361
HGNC:12440,300865;331226;98842
HGNC:12441,1775
HGNC:12449,2770
HGNC:12450,79433
HGNC:12469,1145;596753
HGNC:20486,117
HGNC:12461,100993;631068
HGNC:40028,1872
HGNC:12463,101023;155878;99771;99772
HGNC:12488,536
HGNC:25009,84
HGNC:12500,1606
HGNC:30791,98967
HGNC:12518,276556
HGNC:12520,567
HGNC:12530,2312;79234;79235
HGNC:12556,2268
HGNC:12565,1872
HGNC:14304,441447;98991
HGNC:12580,93100
HGNC:34399,1460
HGNC:12582,1460
HGNC:29594,1460
HGNC:25792,1775;221046
HGNC:16356,231169
HGNC:13485,276234
HGNC:20080,65
HGNC:18533,90635;96253
HGNC:12629,477742
HGNC:12631,401795;96253
HGNC:12633,1646
HGNC:1983,168583
HGNC:29304,178338
HGNC:25507,3472;497906
HGNC:12642,251282;716903
HGNC:11486,251510
HGNC:15512,3027
HGNC:15511,563609;563612
HGNC:12665,154
HGNC:12679,93160
HGNC:12682,569821
HGNC:12949,154
HGNC:12692,675396;98984
HGNC:18085,466703
HGNC:22082,25980
HGNC:23594,2828
HGNC:18287,904
HGNC:14579,369852
HGNC:10895,99789
HGNC:12723,98973
HGNC:1975,98938
HGNC:30910,314485
HGNC:12738,90636
HGNC:12754,652522
HGNC:30914,401800
HGNC:19684,488191
HGNC:14544,88939
HGNC:12775,2440;99798
HGNC:12781,714487
HGNC:12782,3301
HGNC:15983,85193
HGNC:12783,139466;247768;2578
HGNC:12786,2854;2879
HGNC:12787,2470
HGNC:12779,1848
HGNC:24042,157791;673556
HGNC:12805,93601
HGNC:12823,100057
HGNC:12829,399805;84
HGNC:15517,85194
HGNC:12843,98676
HGNC:28905,2065
HGNC:30935,79094
HGNC:11642,98973;98974
HGNC:20152,653728
HGNC:1108,488191;675396
HGNC:16700,2140;251510;3303
HGNC:17277,401840
HGNC:28449,251636;530792
HGNC:20393,217
HGNC:20997,399805
HGNC:12926,93334
HGNC:18194,2073;83465
HGNC:20041,791;891
HGNC:23216,90354
HGNC:26498,791
HGNC:28986,83472
HGNC:25843,168606
HGNC:13156,777
HGNC:13187,404466
HGNC:13188,404466
HGNC:13189,404466
HGNC:15662,171709
HGNC:13051,729781
HGNC:26993,243;399805
